ID,CLV,Annual_Margin,Expected_Tenure_Years,Churn_Probability,Claims_Probability,Expected_Claim_Cost,Loss_Ratio,Premium,Strategic_Segment,Retention_Action
29101,754.8895195612706,256.9975,5.1731973,0.17576869,0.00016734656,0.0,0.0,369.33,PROTECT,VIP Treatment + Loyalty Rewards
29102,668.049298035082,105.0625,92.3453,0.010770485,6.78406e-05,0.0,0.0,166.75,PROTECT,VIP Treatment + Loyalty Rewards
29102,407.2603174766537,108.8125,9.254695,0.1024202,6.78406e-05,0.0,0.0,171.75,PROTECT,VIP Treatment + Loyalty Rewards
29102,12.962049790775971,112.66749999999999,1.5562851,0.4740535,6.78406e-05,0.0,0.0,176.89,DEVELOP,Cross-sell + Value Enhancement
29103,107.06870254837291,157.1862242126465,1.9437577,0.4021811,0.503274,54.053776,0.17531712437517358,308.32,MANAGE,Risk Mitigation + Premium Adjustment
29104,113.87093986124901,139.42940134048462,2.2198877,0.3626735,0.32222393,6.4480987,0.029154490480243166,221.17,MANAGE,Risk Mitigation + Premium Adjustment
29105,-34.563707579928135,160.99361937351526,0.8385284,0.6965582,0.0010636086,0.026380626,0.00010929991085826856,241.36,DEVELOP,Cross-sell + Value Enhancement
29105,-45.79955682188326,161.88611937351527,0.7495133,0.736631,0.0010636086,0.026380626,0.00010876366309936796,242.55,DEVELOP,Cross-sell + Value Enhancement
29105,1.9719971599601571,150.49361937351526,1.1658847,0.57587105,0.0010636086,0.026380626,0.00011603020093574816,227.36,DEVELOP,Cross-sell + Value Enhancement
29106,11.036403619247716,113.281826171875,1.5291235,0.4800223,0.6957972,65.753174,0.2477698915823536,265.38,EXIT,Gradual Exit + Non-renewal
29106,-50.85741520541587,118.26182617187499,0.8496949,0.69176507,0.6957972,65.753174,0.2417218359978127,272.02,EXIT,Gradual Exit + Non-renewal
29106,-52.93187261872162,119.281826171875,0.8239233,0.70290554,0.6957972,65.753174,0.24051932777864146,273.38,EXIT,Gradual Exit + Non-renewal
29107,42.03816280197703,23.083870239257806,21.633213,0.045173083,0.7999852,155.29863,0.5871181798825836,264.51,EXIT,Gradual Exit + Non-renewal
29107,27.048146274707477,27.051370239257835,9.406426,0.100854404,0.7999852,155.29863,0.5756064853993409,269.8,EXIT,Gradual Exit + Non-renewal
29108,-58.9414752684994,172.66,0.6246599,0.7982793,0.0026321409,0.0,0.0,256.88,DEVELOP,Cross-sell + Value Enhancement
29109,-138.90862799704524,-201.7863244628906,0.5638491,0.83026624,0.816543,387.82632,1.4117149259715003,274.72,EXIT,Gradual Exit + Non-renewal
29110,-24.29554283130946,37.55856570243836,2.875379,0.29374593,0.0923927,1.2189343,0.015553582972587028,78.37,EXIT,Gradual Exit + Non-renewal
29110,-58.62212359456668,40.20606570243836,1.5884674,0.46716186,0.0923927,1.2189343,0.014883202656430347,81.9,EXIT,Gradual Exit + Non-renewal
29111,-103.61279090736548,-6.0621386718750045,1.0681088,0.60789835,0.64728576,185.06714,0.6974716916856675,265.34,EXIT,Gradual Exit + Non-renewal
29111,-99.69977028535892,0.9128613281249898,0.7420664,0.74013376,0.64728576,185.06714,0.6738535489072058,274.64,EXIT,Gradual Exit + Non-renewal
29112,45.176108169168636,128.87360855102537,1.707224,0.44330972,0.49898478,57.77389,0.20968276212744388,275.53,EXIT,Gradual Exit + Non-renewal
29113,-1246.4816460479344,-288.2031176757812,6.822929,0.13633008,0.9990262,533.6956,1.5076573283871895,353.99,EXIT,Gradual Exit + Non-renewal
29114,-28.09799861100982,167.39185882568358,0.86685616,0.68449914,0.4876347,41.49314,0.1359628454496245,305.18,EXIT,Gradual Exit + Non-renewal
29115,-144.78872770732,-6.429982299804692,48.669926,0.02033695,0.73927367,167.62248,0.693830383293202,241.59,EXIT,Gradual Exit + Non-renewal
29115,-37.78606464156535,9.914627075195312,23.75722,0.041218907,0.73927367,169.39787,0.6374332000933385,265.75,EXIT,Gradual Exit + Non-renewal
29115,-78.59015580456926,30.199124755859373,1.2034186,0.56437176,0.73927367,167.05338,0.5767023690549267,289.67,EXIT,Gradual Exit + Non-renewal
29116,-65.28751265035764,43.150000000000006,1.3177271,0.53181064,0.00070283987,0.0,0.0,84.2,DEVELOP,Cross-sell + Value Enhancement
29116,-59.71710961969317,44.605000000000004,1.4361436,0.5015785,0.00070283987,0.0,0.0,86.14,DEVELOP,Cross-sell + Value Enhancement
29116,-76.0146100312279,44.927499999999995,0.9934521,0.63453734,0.00070283987,0.0,0.0,86.57,DEVELOP,Cross-sell + Value Enhancement
29117,585.0563621258949,167.26,7.179325,0.13002329,0.000107348125,0.0,0.0,249.68,PROTECT,VIP Treatment + Loyalty Rewards
29117,315.3661518775371,173.8075,3.4383225,0.25236434,0.000107348125,0.0,0.0,258.41,PROTECT,VIP Treatment + Loyalty Rewards
29117,98.17602984796336,173.8075,1.7240332,0.44012135,0.000107348125,0.0,0.0,258.41,PROTECT,VIP Treatment + Loyalty Rewards
29118,-78.82111487341038,4.253323364257824,10.77906,0.088599145,0.74729455,163.35918,0.6530448796151996,250.15,EXIT,Gradual Exit + Non-renewal
29118,-93.01985609297235,8.878676147460908,1.2958183,0.53777945,0.74729455,165.15382,0.6383743336266053,258.71,EXIT,Gradual Exit + Non-renewal
29118,-93.97532676634448,8.878676147460908,1.1670475,0.5755084,0.74729455,165.15382,0.6383743336266053,258.71,EXIT,Gradual Exit + Non-renewal
29119,1337.150317901968,195.84139831542967,99.32135,0.010017812,0.78446096,128.3636,0.2796958244750301,458.94,MANAGE,Risk Mitigation + Premium Adjustment
29119,-24.66533744983285,192.43639831542967,0.82007575,0.7045925,0.78446096,128.3636,0.2824903206086495,454.4,EXIT,Gradual Exit + Non-renewal
29120,669.7315206489319,190.29999999999998,7.02252,0.13272487,0.00084020576,0.0,0.0,280.4,PROTECT,VIP Treatment + Loyalty Rewards
29121,-151.3355106364542,-31.83084899902343,2.3229208,0.3498112,0.65778,190.69835,0.799607316864537,238.49,EXIT,Gradual Exit + Non-renewal
29122,-1916.2731282581246,-278.44514892578127,29.406277,0.033434637,0.9993773,484.84015,1.6061755413959493,301.86,EXIT,Gradual Exit + Non-renewal
29123,-80.14812632917865,193.88756286621094,0.42961434,0.9024772,0.44693708,68.41994,0.18176971157458371,376.41,EXIT,Gradual Exit + Non-renewal
29124,1644.0660218048076,313.39,14.736994,0.065605424,0.00024475777,0.0,0.0,444.52,PROTECT,VIP Treatment + Loyalty Rewards
29124,1252.7550347719089,326.725,7.320078,0.12769014,0.00024475777,0.0,0.0,462.3,PROTECT,VIP Treatment + Loyalty Rewards
29124,598.7899630235928,326.725,3.0545874,0.27918765,0.00024475777,0.0,0.0,462.3,PROTECT,VIP Treatment + Loyalty Rewards
29124,471.5078172427678,328.4575,2.4923615,0.33050123,0.00024475777,0.0,0.0,464.61,PROTECT,VIP Treatment + Loyalty Rewards
29125,828.127806822931,125.9425,108.39553,0.009183067,0.000537981,0.0,0.0,194.59,PROTECT,VIP Treatment + Loyalty Rewards
29126,357.68569756068325,140.755,5.011916,0.18087982,0.021580027,0.0,0.0,214.34,PROTECT,VIP Treatment + Loyalty Rewards
29127,71.19626514416763,134.00148818350397,1.893992,0.410208,0.0008592051,0.0035118165,1.7102447141470226e-05,205.34,DEVELOP,Cross-sell + Value Enhancement
29127,12.11224309094648,135.53898818350396,1.3449311,0.5245685,0.0008592051,0.0035118165,1.693339358710399e-05,207.39,DEVELOP,Cross-sell + Value Enhancement
29128,34.04112334888779,121.71696395825595,1.6763186,0.44928908,0.00039419046,0.0030360417,1.606711337877521e-05,188.96,DEVELOP,Cross-sell + Value Enhancement
29128,11.759002905478615,129.32153189722447,1.3893721,0.51312584,0.00039419046,0.0034681028,1.741889892272288e-05,199.1,DEVELOP,Cross-sell + Value Enhancement
29128,86.5275046051423,131.69153189722448,2.068907,0.38328418,0.00039419046,0.0034681028,1.714675553996898e-05,202.26,DEVELOP,Cross-sell + Value Enhancement
29129,64.37572918042565,136.22936820060016,1.8058472,0.42521355,0.00076622964,0.0031317994,1.5034320963241096e-05,208.31,DEVELOP,Cross-sell + Value Enhancement
29129,34.28670630431851,137.01686820060016,1.5289977,0.48005036,0.00076622964,0.0031317994,1.495891956368338e-05,209.36,DEVELOP,Cross-sell + Value Enhancement
29130,-411.1020750253821,-41.886887207031236,130.30974,0.0076446366,0.811152,232.80939,0.8278255776660784,281.23,EXIT,Gradual Exit + Non-renewal
29130,-342.1148454027585,-35.564387207031245,39.66611,0.024895303,0.811152,232.80939,0.8037332983740635,289.66,EXIT,Gradual Exit + Non-renewal
29130,-293.3112622712607,-35.571887207031295,13.680702,0.07048808,0.811152,232.80939,0.8037610468048724,289.65,EXIT,Gradual Exit + Non-renewal
29130,-138.301476652567,-29.054387207031255,1.9449143,0.4019982,0.811152,232.80939,0.7803492230576902,298.34,EXIT,Gradual Exit + Non-renewal
29131,19.803503716011537,19.365046386718745,22.182995,0.044078615,0.80880666,309.26495,0.6653148472878437,464.84,EXIT,Gradual Exit + Non-renewal
29131,-95.82369186152529,13.328510742187518,0.7224087,0.7494904,0.80880666,398.964,0.6921771530696447,576.39,EXIT,Gradual Exit + Non-renewal
29132,79.88625288664464,63.4825,4.19068,0.21228956,0.00058955257,0.0,0.0,111.31,DEVELOP,Cross-sell + Value Enhancement
29133,762.3319343458354,113.05458892822264,414.7877,0.0024079506,0.69272566,68.14791,0.25402732721428917,268.27,MANAGE,Risk Mitigation + Premium Adjustment
29133,459.84497435176854,120.10458892822265,9.25266,0.10244158,0.69272566,68.14791,0.24542770580825202,277.67,MANAGE,Risk Mitigation + Premium Adjustment
29133,10.733642614344053,121.15458892822267,1.4492452,0.49843115,0.69272566,68.14791,0.24419647784347062,279.07,EXIT,Gradual Exit + Non-renewal
29134,29.370542151177027,204.98505983352663,1.1102623,0.59371,0.30901784,5.67744,0.018460218392044835,307.55,EXIT,Gradual Exit + Non-renewal
29134,10.356813807663485,200.67255983352663,1.0128039,0.6274403,0.30901784,5.67744,0.018811928981025145,301.8,EXIT,Gradual Exit + Non-renewal
29134,49.594680467910756,191.38005983352662,1.2904222,0.5392687,0.30901784,5.67744,0.019617290924547833,289.41,EXIT,Gradual Exit + Non-renewal
29134,315.01094294830324,193.54755983352663,3.0626647,0.27856508,0.30901784,5.67744,0.019423332762481656,292.3,MANAGE,Risk Mitigation + Premium Adjustment
29135,-18.790313682119773,235.81690140312537,0.7615218,0.73103124,0.0020751741,0.0005985969,1.7549528705751877e-06,341.09,DEVELOP,Cross-sell + Value Enhancement
29135,9.784970309736737,242.22249999999997,0.89579046,0.6725214,0.0020751741,0.0,0.0,349.63,DEVELOP,Cross-sell + Value Enhancement
29135,77.3559364577553,228.3325,1.2845331,0.5409026,0.0020751741,0.0,0.0,331.11,DEVELOP,Cross-sell + Value Enhancement
29136,-5181.969866241052,-1016.9160693359374,10.876122,0.087844245,0.90940166,1262.4086,3.5662266429445393,353.99,EXIT,Gradual Exit + Non-renewal
29137,106.77940987356979,186.05829856112598,1.6886926,0.4468766,0.0011226252,0.019201439,6.988186073445526e-05,274.77,PROTECT,VIP Treatment + Loyalty Rewards
29138,130.85670919468416,403.3539956665039,1.0397519,0.6177834,0.4984488,71.818504,0.10877800816911697,660.23,MANAGE,Risk Mitigation + Premium Adjustment
29139,-16.647551946846107,146.5329146528989,1.0355316,0.61927867,0.002724498,0.027085347,0.00012196211771025007,222.08,DEVELOP,Cross-sell + Value Enhancement
29140,-62.977891351697586,67.28525756835938,1.0131547,0.6273129,0.6071835,96.32974,0.39347170342145504,244.82,EXIT,Gradual Exit + Non-renewal
29141,-724.307839262611,-91.31917846679687,41.06792,0.024055831,0.71250695,264.93918,1.0262596005066504,258.16,EXIT,Gradual Exit + Non-renewal
29142,-20.16448928086258,179.41089804649351,0.88572764,0.67664844,0.30102307,3.606602,0.013323735466794008,270.69,EXIT,Gradual Exit + Non-renewal
29143,-176.4985799638776,-139.66067749023438,1.0101691,0.6283985,0.99788207,484.47568,0.9960027907779991,486.42,EXIT,Gradual Exit + Non-renewal
29144,858.2417744778287,320.12566446579996,4.4896355,0.19967327,0.0018128142,0.029335534,6.468125016552518e-05,453.54,PROTECT,VIP Treatment + Loyalty Rewards
29144,-93.86880705993426,328.6306644657999,0.2530851,0.98076916,0.0018128142,0.029335534,6.310345508533878e-05,464.88,DEVELOP,Cross-sell + Value Enhancement
29145,-90.84753658590141,149.04103637695312,0.3570146,0.93925107,0.27537256,23.093964,0.09014741050451587,256.18,EXIT,Gradual Exit + Non-renewal
29146,142.5709095399698,249.32434154079533,1.5203379,0.4819837,0.00010245674,0.0006584592,1.8336374400299227e-06,359.1,PROTECT,VIP Treatment + Loyalty Rewards
29146,248.6136886338874,314.92686312047067,1.6833068,0.44792354,0.00010245674,0.00063687953,1.4261583387561413e-06,446.57,PROTECT,VIP Treatment + Loyalty Rewards
29147,1146.9839060591223,202.82500000000002,21.552118,0.04533914,0.00015290067,0.0,0.0,297.1,PROTECT,VIP Treatment + Loyalty Rewards
29147,145.64740273398576,208.39749999999998,1.7714407,0.43136257,0.00015290067,0.0,0.0,304.53,PROTECT,VIP Treatment + Loyalty Rewards
29148,816.3034799284518,192.86449229002,9.6510515,0.09842825,0.014069712,0.5030077,0.0017681033076031177,284.49,PROTECT,VIP Treatment + Loyalty Rewards
29149,1152.6328206096252,173.7475,73.48194,0.013516583,0.00050189043,0.0,0.0,258.33,PROTECT,VIP Treatment + Loyalty Rewards
29150,394.9868548431353,249.95795738220215,2.824907,0.2981208,0.3812614,26.787043,0.06770217514481587,395.66,MANAGE,Risk Mitigation + Premium Adjustment
29150,282.5573331348412,260.08295738220215,2.1385844,0.37349537,0.3812614,26.787043,0.06546838062811089,409.16,MANAGE,Risk Mitigation + Premium Adjustment
29150,93.5789796067082,260.08295738220215,1.2456998,0.5519102,0.3812614,26.787043,0.06546838062811089,409.16,EXIT,Gradual Exit + Non-renewal
29151,-89.11428725387148,273.943931350708,0.31097913,0.95987076,0.21360752,15.941069,0.03858141403091145,413.18,EXIT,Gradual Exit + Non-renewal
29152,-97.49851075264233,193.0,0.23202439,0.986565,9.094755e-05,0.0,0.0,284.0,DEVELOP,Cross-sell + Value Enhancement
29153,196.6533953684407,369.22,1.3165276,0.53213423,0.0012626752,0.0,0.0,518.96,PROTECT,VIP Treatment + Loyalty Rewards
29153,606.1807827828117,455.3275,2.2420142,0.35983387,0.0012626752,0.0,0.0,633.77,PROTECT,VIP Treatment + Loyalty Rewards
29153,311.10452403645587,416.36684610549366,1.5378144,0.47809702,0.0012626752,0.0056538945,9.717433797492158e-06,581.83,PROTECT,VIP Treatment + Loyalty Rewards
29154,-217.12567556532377,-33.79213653564452,5.487729,0.16658598,0.68373024,126.86964,0.8414779898895306,150.77,EXIT,Gradual Exit + Non-renewal
29154,-80.13753921575298,44.57051544189454,0.88652605,0.67631954,0.68373024,113.666985,0.47829574819316417,237.65,EXIT,Gradual Exit + Non-renewal
29154,-64.41098265190065,45.44051544189455,1.2922628,0.5387598,0.68373024,113.666985,0.47597246580170627,238.81,EXIT,Gradual Exit + Non-renewal
29155,783.4180052955911,130.35140014648437,38.268726,0.025792567,0.5335737,53.0336,0.1955660441533875,271.18,MANAGE,Risk Mitigation + Premium Adjustment
29155,180.9535614216787,134.4164001464844,2.9832017,0.28481233,0.5335737,53.0336,0.1917339112563833,276.6,MANAGE,Risk Mitigation + Premium Adjustment
29155,122.43571187778663,135.4514001464844,2.3617413,0.34519407,0.5335737,53.0336,0.1907820701256048,277.98,MANAGE,Risk Mitigation + Premium Adjustment
29156,-1410.7094195806692,-275.6739428710937,9.667259,0.0982716,0.896696,533.16644,1.4410293328768176,369.99,EXIT,Gradual Exit + Non-renewal
29156,-127.34809116225425,-270.12394287109373,0.42773736,0.90346825,0.896696,533.16644,1.4127731070539595,377.39,EXIT,Gradual Exit + Non-renewal
29157,1019.3921386305337,214.57,12.164869,0.07891587,0.00012522319,0.0,0.0,312.76,PROTECT,VIP Treatment + Loyalty Rewards
29157,554.8521344220742,214.8025,4.597203,0.19549139,0.00012522319,0.0,0.0,313.07,PROTECT,VIP Treatment + Loyalty Rewards
29157,104.43346366495199,214.8025,1.4947457,0.48778462,0.00012522319,0.0,0.0,313.07,PROTECT,VIP Treatment + Loyalty Rewards
29158,192.65371369376382,296.44462812423706,1.5376337,0.4781369,0.258604,1.9978719,0.004705414342690453,424.59,MANAGE,Risk Mitigation + Premium Adjustment
29159,-74.86390683515062,237.51956115396342,0.43520853,0.8995152,0.00015244311,0.00043884604,1.2780930701274778e-06,343.36,DEVELOP,Cross-sell + Value Enhancement
29160,126.05481529367087,198.79841558456422,1.7202306,0.44083875,0.21918908,7.9340844,0.02624486260936056,302.31,MANAGE,Risk Mitigation + Premium Adjustment
29160,212.5003539301973,321.5813609695434,1.5189457,0.48229584,0.21918908,9.328639,0.0199381017150905,467.88,MANAGE,Risk Mitigation + Premium Adjustment
29160,207.64363264222337,198.79841558456422,2.237573,0.36040035,0.21918908,7.9340844,0.02624486260936056,302.31,MANAGE,Risk Mitigation + Premium Adjustment
29161,-95.43182813760664,271.39,0.24677062,0.98261845,8.163321e-05,0.0,0.0,388.52,DEVELOP,Cross-sell + Value Enhancement
29162,-97.3866648520007,184.645,0.23679447,0.98534644,8.110674e-05,0.0,0.0,272.86,DEVELOP,Cross-sell + Value Enhancement
29163,-69.68894918298976,189.8233738708496,0.51708025,0.85542196,0.25655314,5.381626,0.018755231508853387,286.94,EXIT,Gradual Exit + Non-renewal
29164,-99.49822386867444,84.5457238769531,0.1966947,0.99380505,0.4405526,214.22678,0.5040274242360466,425.03,EXIT,Gradual Exit + Non-renewal
29165,106.00888080847284,27.299155578613266,221.13316,0.004511936,0.6865069,100.248344,0.5095732446570769,196.73,MANAGE,Risk Mitigation + Premium Adjustment
29165,16.996395814345167,30.246655578613286,6.5085254,0.14242327,0.6865069,100.248344,0.4995930649924585,200.66,EXIT,Gradual Exit + Non-renewal
29165,7.75811557245795,34.76165557861327,4.6989627,0.19169267,0.6865069,100.248344,0.4850413413072707,206.68,EXIT,Gradual Exit + Non-renewal
29166,113.39658637172126,148.39043762207032,2.096546,0.379342,0.48321208,52.379562,0.17794388632263108,294.36,MANAGE,Risk Mitigation + Premium Adjustment
29166,90.70370733289414,148.39043762207032,1.903453,0.40865818,0.48321208,52.379562,0.17794388632263108,294.36,EXIT,Gradual Exit + Non-renewal
29167,882.1829838856877,138.6175,58.497658,0.016949393,0.000931518,0.0,0.0,211.49,PROTECT,VIP Treatment + Loyalty Rewards
29168,927.7527716275074,145.5325,56.2869,0.017609255,0.0002525633,0.0,0.0,220.71,PROTECT,VIP Treatment + Loyalty Rewards
29168,41.170349768756175,144.6325,1.5241456,0.48113173,0.0002525633,0.0,0.0,219.51,DEVELOP,Cross-sell + Value Enhancement
29169,361.90047083159055,169.465,3.9976473,0.22131377,0.0005578221,0.0,0.0,252.62,PROTECT,VIP Treatment + Loyalty Rewards
29170,22.137088760762794,185.52249999999998,1.1428558,0.5831384,0.0010412093,0.0,0.0,274.03,DEVELOP,Cross-sell + Value Enhancement
29171,296.61537125423376,389.07198233090344,1.5766238,0.46967575,0.0010677559,0.02301767,4.2198638024033086e-05,545.46,PROTECT,VIP Treatment + Loyalty Rewards
29171,291.5174500136989,401.35033936001366,1.5234662,0.48128352,0.0010677559,0.02216064,3.944367510883334e-05,561.83,PROTECT,VIP Treatment + Loyalty Rewards
29171,265.38700553316943,403.4578393600136,1.4391956,0.500842,0.0010677559,0.02216064,3.924737883677358e-05,564.64,PROTECT,VIP Treatment + Loyalty Rewards
29172,-88.89586631592607,2.0166845703125205,14.244998,0.06779272,0.7328749,276.08582,0.6946079337552205,397.47,EXIT,Gradual Exit + Non-renewal
29172,-99.38804093120831,10.971684570312505,0.34579417,0.94452894,0.7328749,276.08582,0.6743504443704049,409.41,EXIT,Gradual Exit + Non-renewal
29173,60.989561779705234,192.94354508399962,1.3535992,0.5222994,0.029739993,0.7239549,0.0025411734915243294,284.89,DEVELOP,Cross-sell + Value Enhancement
29174,282.8979859832914,80.60643169924617,9.64737,0.09846392,0.0019176881,0.013568301,0.00010113521730643905,134.16,PROTECT,VIP Treatment + Loyalty Rewards
29175,798.4037753222854,124.59996350420045,73.602844,0.013494531,6.980264e-05,3.64958e-05,1.8929356627124728e-07,192.8,PROTECT,VIP Treatment + Loyalty Rewards
29175,535.4590199565041,128.94246350420042,10.510874,0.090753965,6.980264e-05,3.64958e-05,1.8377460887807278e-07,198.59,PROTECT,VIP Treatment + Loyalty Rewards
29175,86.04204497350625,132.67746350420043,2.0508726,0.38589993,6.980264e-05,3.64958e-05,1.7927887005500063e-07,203.57,DEVELOP,Cross-sell + Value Enhancement
29176,535.4786723536774,107.1325,18.508986,0.052594252,0.0079549095,0.0,0.0,169.51,PROTECT,VIP Treatment + Loyalty Rewards
29177,230.38362971948317,51.86724487304687,25.674017,0.038201112,0.7393362,164.66776,0.5221249132061422,315.38,MANAGE,Risk Mitigation + Premium Adjustment
29177,155.7964295796114,51.06474487304689,10.940353,0.08735173,0.7393362,164.66776,0.523902373856871,314.31,MANAGE,Risk Mitigation + Premium Adjustment
29177,-47.98451417836843,22.927704467773424,3.2498825,0.26486674,0.7393362,168.0248,0.5973790149401876,281.27,EXIT,Gradual Exit + Non-renewal
29178,2381.005654276826,496.56701309204095,10.870081,0.08789086,0.34347394,35.815487,0.04862864985941669,736.51,MANAGE,Risk Mitigation + Premium Adjustment
29178,1426.2470542944664,505.99599960327146,4.5340996,0.19792324,0.34347394,45.7215,0.05997914231687221,762.29,MANAGE,Risk Mitigation + Premium Adjustment
29178,363.80120417141154,508.8459996032715,1.4462233,0.4991538,0.34347394,45.7215,0.05968163061354216,766.09,MANAGE,Risk Mitigation + Premium Adjustment
29179,-102.1210311380167,-290.9364868164062,0.20493163,0.9924005,0.6268198,515.399,1.5812210057260507,325.95,EXIT,Gradual Exit + Non-renewal
29180,122.67378989111052,73.7875,4.5369134,0.1978135,0.000103992556,0.0,0.0,125.05,PROTECT,VIP Treatment + Loyalty Rewards
29180,56.791094191239225,74.26,3.014245,0.28233904,0.000103992556,0.0,0.0,125.68,DEVELOP,Cross-sell + Value Enhancement
29180,31.145186093857095,76.14999999999999,2.4684267,0.33310083,0.000103992556,0.0,0.0,128.2,DEVELOP,Cross-sell + Value Enhancement
29181,810.1669738499105,133.58481584878697,39.932735,0.024731187,0.00014106282,0.00018415121,8.992636636100016e-07,204.78,PROTECT,VIP Treatment + Loyalty Rewards
29181,54.78246585993745,136.65231584878697,1.7147933,0.44186848,0.00014106282,0.00018415121,8.816546801075124e-07,208.87,DEVELOP,Cross-sell + Value Enhancement
29182,1408.596474460392,207.37,84.7374,0.011731789,0.00041055217,0.0,0.0,303.16,PROTECT,VIP Treatment + Loyalty Rewards
29183,-205.47544280401902,-165.1973352050781,1.1190777,0.5908171,0.9358939,356.86234,1.264482797835299,282.22,EXIT,Gradual Exit + Non-renewal
29183,-534.5137256975601,-132.42282714843748,5.075186,0.17883988,0.9358939,361.08533,1.0890825732119966,331.55,EXIT,Gradual Exit + Non-renewal
29184,1152.050853487047,182.50528277240693,42.299126,0.023363909,0.00034231076,0.0022172276,8.211649913204356e-06,270.01,PROTECT,VIP Treatment + Loyalty Rewards
29185,1463.768093894634,210.2904628669657,134.54033,0.0074051484,0.00075702165,0.004537133,1.477604713840515e-05,307.06,PROTECT,VIP Treatment + Loyalty Rewards
29186,891.5416820360157,322.93,4.6402755,0.1938653,8.585988e-05,0.0,0.0,457.24,PROTECT,VIP Treatment + Loyalty Rewards
29186,-50.57510104062522,317.7925,0.5110621,0.8586773,8.585988e-05,0.0,0.0,450.39,DEVELOP,Cross-sell + Value Enhancement
29187,-725.9663541764664,-90.24589355468754,46.720333,0.021176502,0.8652992,531.5409,0.8642098227078456,615.06,EXIT,Gradual Exit + Non-renewal
29187,88.68007408790042,245.67867309570306,1.2740601,0.54383117,0.8652992,477.01633,0.4817081644258042,990.26,EXIT,Gradual Exit + Non-renewal
29187,-26.36401321570881,308.8061730957031,0.6255265,0.7978314,0.8652992,477.01633,0.44397152620859137,1074.43,EXIT,Gradual Exit + Non-renewal
29188,-98.92440276694934,255.60710159301755,0.1842919,0.9956001,0.15839674,44.1779,0.1036115634105315,426.38,EXIT,Gradual Exit + Non-renewal
29189,-97.97099816137114,238.31536071777344,0.21160714,0.99113584,0.24102746,69.98964,0.15988860803725172,437.74,EXIT,Gradual Exit + Non-renewal
29190,-2.9948680287531713,342.85992156043653,0.6835673,0.7684394,0.0012454552,0.02757844,5.6997911674098996e-05,483.85,DEVELOP,Cross-sell + Value Enhancement
29190,24.738374877022647,336.0424215604365,0.79496807,0.71575314,0.0012454552,0.02757844,5.808922310959812e-05,474.76,DEVELOP,Cross-sell + Value Enhancement
29190,0.31305880135072994,337.8274215604365,0.7015313,0.7596005,0.0012454552,0.02757844,5.7799470938325866e-05,477.14,DEVELOP,Cross-sell + Value Enhancement
29191,-26.422059111083353,341.07280476212503,0.5951314,0.81368214,0.0028740854,0.28469524,0.0005908869427263542,481.81,DEVELOP,Cross-sell + Value Enhancement
29192,-17.243600278092195,65.51870243445039,1.8759482,0.4131956,0.0038935777,0.026297566,0.0002305590526881645,114.06,DEVELOP,Cross-sell + Value Enhancement
29193,1028.5131478457517,253.47226661593243,8.406139,0.11215728,0.00015136071,0.00023338407,6.4005722936105e-07,364.63,PROTECT,VIP Treatment + Loyalty Rewards
29193,516.6219538070396,258.93976661593246,3.4249315,0.25321397,0.00015136071,0.00023338407,6.275114743544839e-07,371.92,PROTECT,VIP Treatment + Loyalty Rewards
29193,99.7424180170903,258.93976661593246,1.2781184,0.5426929,0.00015136071,0.00023338407,6.275114743544839e-07,371.92,PROTECT,VIP Treatment + Loyalty Rewards
29194,1384.727494728852,210.6770031185099,54.99319,0.018019736,0.0009340722,0.0004968815,1.6155070068850205e-06,307.57,PROTECT,VIP Treatment + Loyalty Rewards
29195,-714.2657252344864,-138.54194091796876,8.33651,0.113039,0.87308794,218.23944,1.64176213735025,132.93,EXIT,Gradual Exit + Non-renewal
29195,-152.99089782971552,-128.22194091796877,0.8469131,0.6929543,0.87308794,218.23944,1.4877594990658447,146.69,EXIT,Gradual Exit + Non-renewal
29196,-122.34560876141018,-28.59293945312504,1.2902367,0.53932,0.8741772,524.07544,0.76250227619724,687.31,EXIT,Gradual Exit + Non-renewal
29196,-91.87991470020549,92.61274658203126,0.40496632,0.9153594,0.8741772,513.62225,0.6151312048407971,834.98,EXIT,Gradual Exit + Non-renewal
29197,455.4546972994075,96.01,16.833727,0.057674523,0.00011527285,0.0,0.0,154.68,PROTECT,VIP Treatment + Loyalty Rewards
29197,-52.557472823961945,97.17249999999999,0.9383008,0.6555328,0.00011527285,0.0,0.0,156.23,DEVELOP,Cross-sell + Value Enhancement
29198,-99.76529158138167,34.767251586914085,0.2017746,0.99295914,0.30368814,210.95775,0.5954212486962629,354.3,EXIT,Gradual Exit + Non-renewal
29199,-708.6658046407833,-252.78638183593748,3.4669147,0.25056893,0.8145108,396.16638,1.8186117418102161,217.84,EXIT,Gradual Exit + Non-renewal
29199,-358.30350349810806,-250.33388183593752,1.5917354,0.46647277,0.8145108,396.16638,1.7917162581336776,221.11,EXIT,Gradual Exit + Non-renewal
29200,-170.48106966636627,-10.547902832031241,34.444218,0.028615063,0.75325096,269.4129,0.7245788360820592,371.82,EXIT,Gradual Exit + Non-renewal
29201,1260.0616001381175,186.4975,88.384026,0.011250505,9.757332e-05,0.0,0.0,275.33,PROTECT,VIP Treatment + Loyalty Rewards
29201,797.5077178895011,150.39999999999998,18.960564,0.0513744,9.757332e-05,0.0,0.0,227.2,PROTECT,VIP Treatment + Loyalty Rewards
